
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
2025-12-16 19:21:08 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1310355 剩余未处理 4735
2025-12-16 19:21:08 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1096288 剩余未处理 4734
2025-12-16 19:21:08 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1353388 剩余未处理 4733
2025-12-16 19:21:08 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1005229 剩余未处理 4732
2025-12-16 19:21:09 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1069471 剩余未处理 4731
2025-12-16 19:21:09 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1005288 剩余未处理 4730
2025-12-16 19:21:10 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1288545 剩余未处理 4729
2025-12-16 19:21:10 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1288525 剩余未处理 4728
2025-12-16 19:21:10 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1130772 剩余未处理 4727
2025-12-16 19:21:11 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1004134 剩余未处理 4726
2025-12-16 19:21:11 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1175603 剩余未处理 4725
2025-12-16 19:21:13 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1346646 剩余未处理 4724
2025-12-16 19:21:13 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1333060 剩余未处理 4723
